,Label,Macrotheme,GroupRel,StakeRel,RankGroup,RankStake,RankAbsolute,Alignment
0,Performance economica,Business sostenibile,225.65406976744185,0.0,7.857142857142858,0.0,7.857142857142858,100.0
1,Valorizzazione e coinvolgimento dei dipendenti,Business sostenibile,196.65697674418604,21.16564417177915,7.142857142857143,0.7142857142857143,7.142857142857143,76.69361704772143
2,Qualit servizio,Business sostenibile,226.09011627906978,91.56441717791412,8.571428571428571,1.4285714285714286,8.571428571428571,57.66035062425036
3,E dialogo,Business sostenibile,167.87790697674419,100.99693251533742,6.428571428571429,2.142857142857143,6.428571428571429,26.231566125794693
4,Estione,Business sostenibile,18.313953488372093,109.27914110429447,0.7142857142857143,2.857142857142857,0.7142857142857143,37.42146377234903
5,Adeguatezza e trasparenza,Business sostenibile,260.53779069767444,115.26073619631902,9.285714285714286,3.5714285714285716,9.285714285714286,62.655596502457854
6,Accessibilit e digitalizzazione,Business sostenibile,93.09593023255815,127.6840490797546,2.857142857142857,4.285714285714286,2.857142857142857,11.22780633012871
7,Mbientali diretti,Ambientale,142.80523255813952,132.05521472392638,5.0,5.0,5.0,0.15225618812650457
8,Indiretti e climate change,Business sostenibile,76.52616279069767,148.84969325153375,2.142857142857143,5.714285714285714,2.142857142857143,28.760261756352826
9,Investimenti,Ambientale,27.47093023255814,169.09509202453987,1.4285714285714286,6.428571428571429,1.4285714285714286,60.95840609521915
10,Inclusione impatti ambientali integrit nella condotta,Business sostenibile,159.59302325581396,170.01533742331287,5.714285714285714,7.142857142857143,5.714285714285714,0.0
11,Soddisfazione del cliente,Business sostenibile,300.0,199.00306748466258,10.0,7.857142857142858,10.0,42.082367490507295
12,Finanziaria,Business sostenibile,0.0,201.53374233128835,0.0,8.571428571428571,0.0,88.79332310006028
13,Sostegno,Business sostenibile,130.8139534883721,225.0,4.285714285714286,9.285714285714286,4.285714285714286,38.91792459279238
14,Supporto alla comunit,Sociale,98.76453488372093,300.0,3.5714285714285716,10.0,3.5714285714285716,88.6547388961737
